"Time","Source","Src Port","Destination","Dst Port","Protocol","Length","Data","Info"
"7.147532846","fe80::20c:29ff:fe65:77ad","","ff02::2","","ICMPv6","62","","Router Solicitation"
"7.361476217","192.168.1.137","137","192.168.1.255","137","NBNS","92","","Name query NB BRW7440BBBE4A3A<00>"
"7.724008230","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859d9e00800180c2ef03fea4ceda6efdcd00545249030300859d9e008079787edcâ\200\246","Ethernet II"
"7.724008690","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859d9e00800180c2ef03fea4ceda6efdcd00545249030300859d9e008079787edcâ\200\246","Ethernet II"
"7.724008731","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859d9e00800180c2ef03fea4ceda6efdcd00545249030300859d9e008079787edcâ\200\246","Ethernet II"
"7.724104825","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859d9e00800180c2ef03fea4ceda6efdcd00545249030300859d9e008079787edcâ\200\246","Ethernet II"
"7.724104865","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859d9e00800180c2ef03fea4ceda6efdcd00545249030300859d9e008079787edcâ\200\246","Ethernet II"
"7.724104905","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859d9e00800180c2ef03fea4ceda6efdcd00545249030300859d9e008079787edcâ\200\246","Ethernet II"
"7.724104945","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859d9e00800180c2ef03fea4ceda6efdcd00545249030300859d9e008079787edcâ\200\246","Ethernet II"
"7.724328854","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859d9e00800180c2ef03fea4ceda6efdcd00545249030300859d9e008079787edcâ\200\246","Ethernet II"
"7.724328894","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","102","030304859d9e00c00180c2ef03fea4ceda6efdcd0d54524903030d859d9e00c079787edcâ\200\246","Ethernet II"
"7.724328934","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","180","030304859d9e00c00180c2ef03fea4ceda6efdcd0d54524903030e859d9e00c07378f878â\200\246","Ethernet II"
"7.930047526","192.168.1.137","137","192.168.1.255","137","NBNS","92","","Name query NB BRW7440BBBE4A3A<00>"
"7.930226018","192.168.1.137","5353","224.0.0.251","5353","MDNS","81","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"7.930729071","fe80::150d:e1f2:b6e9:6559","5353","ff02::fb","5353","MDNS","101","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"7.931440264","fe80::150d:e1f2:b6e9:6559","54083","ff02::1:3","5355","LLMNR","95","","Standard query 0xf3c7 A BRW7440BBBE4A3A"
"7.931536899","192.168.1.137","54083","224.0.0.252","5355","LLMNR","75","","Standard query 0xf3c7 A BRW7440BBBE4A3A"
"7.932001428","192.168.1.137","5353","224.0.0.251","5353","MDNS","81","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"7.932386486","fe80::150d:e1f2:b6e9:6559","5353","ff02::fb","5353","MDNS","101","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"8.107950044","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_00","","STP","60","","Conf. Root = 32768/0/a4:ce:da:6e:fd:ca  Cost = 0  Port = 0x8003"
"8.128471968","192.168.1.137","57992","54.75.211.205","443","TCP","66","","57992  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"8.341112758","fe80::150d:e1f2:b6e9:6559","54083","ff02::1:3","5355","LLMNR","95","","Standard query 0xf3c7 A BRW7440BBBE4A3A"
"8.341113239","192.168.1.137","54083","224.0.0.252","5355","LLMNR","75","","Standard query 0xf3c7 A BRW7440BBBE4A3A"
"8.441372377","54.75.211.205","443","192.168.1.137","57992","TCP","66","","443  >  57992 [SYN, ACK] Seq=0 Ack=1 Win=26883 Len=0 MSS=1460 SACK_PERM WS=256"
"8.441590936","192.168.1.137","57992","54.75.211.205","443","TCP","60","","57992  >  443 [ACK] Seq=1 Ack=1 Win=262656 Len=0"
"8.445617491","192.168.1.137","57992","54.75.211.205","443","TLSv1.2","376","","Client Hello"
"8.448984660","192.168.1.1","9487","255.255.255.255","9478","UDP","82","343736663666363736633635346535303435356634353732363936333566353736313739â\200\246","9487  >  9478 Len=40"
"8.682649736","192.168.1.137","65090","20.212.88.117","443","TCP","60","","65090  >  443 [ACK] Seq=1 Ack=1 Win=1027 Len=1 [TCP segment of a reassembled PDU]"
"8.682650167","192.168.1.137","137","192.168.1.255","137","NBNS","92","","Name query NB BRW7440BBBE4A3A<00>"
"8.685180914","20.212.88.117","443","192.168.1.137","65090","TCP","66","","443  >  65090 [ACK] Seq=1 Ack=2 Win=59 Len=0 SLE=1 SRE=2"
"8.758767040","54.75.211.205","443","192.168.1.137","57992","TCP","60","","443  >  57992 [ACK] Seq=1 Ack=323 Win=28160 Len=0"
"8.758767541","54.75.211.205","443","192.168.1.137","57992","TLSv1.2","201","","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"8.760947727","192.168.1.137","57992","54.75.211.205","443","TLSv1.2","261","","Change Cipher Spec, Encrypted Handshake Message, Application Data"
"8.944766241","192.168.1.137","5353","224.0.0.251","5353","MDNS","81","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"8.945147395","fe80::150d:e1f2:b6e9:6559","5353","ff02::fb","5353","MDNS","101","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"8.945654001","192.168.1.137","5353","224.0.0.251","5353","MDNS","81","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"8.946030873","fe80::150d:e1f2:b6e9:6559","5353","ff02::fb","5353","MDNS","101","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"9.013021951","192.168.1.227","42434","192.168.1.1","8009","TCP","176","","42434  >  8009 [PSH, ACK] Seq=111 Ack=111 Win=501 Len=110 TSval=2919163982 TSecr=1841250576 [TCP segment of a reassembled PDU]"
"9.018996564","192.168.1.1","8009","192.168.1.227","42434","TCP","176","","8009  >  42434 [PSH, ACK] Seq=111 Ack=221 Win=503 Len=110 TSval=1841255583 TSecr=2919163982 [TCP segment of a reassembled PDU]"
"9.019147483","192.168.1.227","42434","192.168.1.1","8009","TCP","66","","42434  >  8009 [ACK] Seq=221 Ack=221 Win=501 Len=0 TSval=2919163988 TSecr=1841255583"
"9.020995413","192.168.1.137","56461","192.168.1.1","8009","TCP","164","","56461  >  8009 [PSH, ACK] Seq=111 Ack=111 Win=1022 Len=110 [TCP segment of a reassembled PDU]"
"9.023452759","192.168.1.1","8009","192.168.1.137","56461","TCP","164","","8009  >  56461 [PSH, ACK] Seq=111 Ack=221 Win=507 Len=110 [TCP segment of a reassembled PDU]"
"9.067932487","192.168.1.137","56461","192.168.1.1","8009","TCP","60","","56461  >  8009 [ACK] Seq=221 Ack=221 Win=1022 Len=0"
"9.073516894","54.75.211.205","443","192.168.1.137","57992","TCP","60","","443  >  57992 [ACK] Seq=148 Ack=530 Win=29184 Len=0"
"9.073517245","54.75.211.205","443","192.168.1.137","57992","TLSv1.2","108","","Application Data"
"9.073816468","192.168.1.137","57992","54.75.211.205","443","TLSv1.2","874","","Application Data"
"9.324084153","192.168.1.137","57948","35.186.227.140","443","TLSv1.2","93","","Application Data"
"9.326013258","35.186.227.140","443","192.168.1.137","57948","TLSv1.2","93","","Application Data"
"9.326013368","35.186.227.140","443","192.168.1.137","57948","TCP","60","","443  >  57948 [ACK] Seq=1 Ack=40 Win=365 Len=0"
"9.326013418","192.168.1.137","57948","35.186.227.140","443","TCP","60","","57948  >  443 [ACK] Seq=40 Ack=40 Win=1023 Len=0"
"9.401475426","54.75.211.205","443","192.168.1.137","57992","TLSv1.2","384","","Application Data"
"9.402124169","192.168.1.137","57992","54.75.211.205","443","TCP","60","","57992  >  443 [FIN, ACK] Seq=1350 Ack=532 Win=262144 Len=0"
"9.443053589","192.168.1.137","137","192.168.1.255","137","NBNS","92","","Name query NB BRW7440BBBE4A3A<00>"
"9.715010173","54.75.211.205","443","192.168.1.137","57992","TCP","60","","443  >  57992 [FIN, ACK] Seq=532 Ack=1351 Win=47104 Len=0"
"9.715010644","192.168.1.137","57992","54.75.211.205","443","TCP","60","","57992  >  443 [ACK] Seq=1351 Ack=533 Win=262144 Len=0"
"10.108255947","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_00","","STP","60","","Conf. Root = 32768/0/a4:ce:da:6e:fd:ca  Cost = 0  Port = 0x8003"
"10.315155347","192.168.1.137","137","192.168.1.255","137","NBNS","92","","Name query NB BRW7440BBBE4A3A<00>"
"10.315551058","192.168.1.137","5353","224.0.0.251","5353","MDNS","81","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"10.315939653","fe80::150d:e1f2:b6e9:6559","5353","ff02::fb","5353","MDNS","101","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"10.316839947","fe80::150d:e1f2:b6e9:6559","63361","ff02::1:3","5355","LLMNR","95","","Standard query 0xcc9e A BRW7440BBBE4A3A"
"10.316952723","192.168.1.137","63361","224.0.0.252","5355","LLMNR","75","","Standard query 0xcc9e A BRW7440BBBE4A3A"
"10.317408015","192.168.1.137","5353","224.0.0.251","5353","MDNS","81","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"10.317812066","fe80::150d:e1f2:b6e9:6559","5353","ff02::fb","5353","MDNS","101","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"10.731923452","fe80::150d:e1f2:b6e9:6559","63361","ff02::1:3","5355","LLMNR","95","","Standard query 0xcc9e A BRW7440BBBE4A3A"
"10.731924103","192.168.1.137","63361","224.0.0.252","5355","LLMNR","75","","Standard query 0xcc9e A BRW7440BBBE4A3A"
"10.732059082","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859d9f00800180c2ef03fea4ceda6efdcd00545249030300859d9f0080747573d1â\200\246","Ethernet II"
"10.732059142","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859d9f00800180c2ef03fea4ceda6efdcd00545249030300859d9f0080747573d1â\200\246","Ethernet II"
"10.732265066","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859d9f00800180c2ef03fea4ceda6efdcd00545249030300859d9f0080747573d1â\200\246","Ethernet II"
"10.732265176","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859d9f00800180c2ef03fea4ceda6efdcd00545249030300859d9f0080747573d1â\200\246","Ethernet II"
"10.732265227","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859d9f00800180c2ef03fea4ceda6efdcd00545249030300859d9f0080747573d1â\200\246","Ethernet II"
"10.732393132","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859d9f00800180c2ef03fea4ceda6efdcd00545249030300859d9f0080747573d1â\200\246","Ethernet II"
"10.732393192","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859d9f00800180c2ef03fea4ceda6efdcd00545249030300859d9f0080747573d1â\200\246","Ethernet II"
"10.732393222","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859d9f00800180c2ef03fea4ceda6efdcd00545249030300859d9f0080747573d1â\200\246","Ethernet II"
"10.732622531","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","102","030304859d9f00c00180c2ef03fea4ceda6efdcd0d54524903030d859d9f00c0747573d1â\200\246","Ethernet II"
"10.732622581","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","180","030304859d9f00c00180c2ef03fea4ceda6efdcd0d54524903030e859d9f00c07e75f575â\200\246","Ethernet II"
"11.067931832","192.168.1.137","137","192.168.1.255","137","NBNS","92","","Name query NB BRW7440BBBE4A3A<00>"
"11.329969061","192.168.1.137","5353","224.0.0.251","5353","MDNS","81","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"11.330537309","fe80::150d:e1f2:b6e9:6559","5353","ff02::fb","5353","MDNS","101","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"11.330897109","192.168.1.137","5353","224.0.0.251","5353","MDNS","81","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"11.331296914","fe80::150d:e1f2:b6e9:6559","5353","ff02::fb","5353","MDNS","101","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"11.824077191","192.168.1.137","137","192.168.1.255","137","NBNS","92","","Name query NB BRW7440BBBE4A3A<00>"
"11.902995650","142.250.4.95","443","192.168.1.137","57769","TLSv1.2","139","","Application Data"
"11.947561464","192.168.1.137","57769","142.250.4.95","443","TCP","60","","57769  >  443 [ACK] Seq=1 Ack=86 Win=1025 Len=0"
"11.973011514","IntelCor_1d:00:dd","","Broadcast","","ARP","60","","Who has 192.168.1.31? Tell 192.168.1.197"
"12.093346900","192.168.1.147","11601","239.255.255.250","1900","SSDP","215","","M-SEARCH * HTTP/1.1 "
"12.094005621","192.168.1.147","11601","239.255.255.250","1900","SSDP","215","","M-SEARCH * HTTP/1.1 "
"12.108488640","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_00","","STP","60","","Conf. Root = 32768/0/a4:ce:da:6e:fd:ca  Cost = 0  Port = 0x8003"
"12.695483922","192.168.1.137","137","192.168.1.255","137","NBNS","92","","Name query NB BRW7440BBBE4A3A<00>"
"12.695845945","192.168.1.137","5353","224.0.0.251","5353","MDNS","81","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"12.696458448","fe80::150d:e1f2:b6e9:6559","5353","ff02::fb","5353","MDNS","101","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"12.697177225","fe80::150d:e1f2:b6e9:6559","55487","ff02::1:3","5355","LLMNR","95","","Standard query 0x73e6 A BRW7440BBBE4A3A"
"12.697287987","192.168.1.137","55487","224.0.0.252","5355","LLMNR","75","","Standard query 0x73e6 A BRW7440BBBE4A3A"
"12.697747503","192.168.1.137","5353","224.0.0.251","5353","MDNS","81","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"12.698131068","fe80::150d:e1f2:b6e9:6559","5353","ff02::fb","5353","MDNS","101","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"12.722660849","192.168.1.146","11586","239.255.255.250","1900","SSDP","243","","M-SEARCH * HTTP/1.1 "
"12.785021478","IntelCor_1d:00:dd","","Broadcast","","ARP","60","","Who has 192.168.1.31? Tell 192.168.1.197"
"13.053269280","192.168.1.137","57294","34.149.211.227","443","TLSv1.2","453","","Application Data"
"13.055679325","34.149.211.227","443","192.168.1.137","57294","TCP","60","","443  >  57294 [ACK] Seq=1 Ack=400 Win=625 Len=0"
"13.055679546","192.168.1.137","57294","34.149.211.227","443","TLSv1.2","124","","Application Data"
"13.058230178","34.149.211.227","443","192.168.1.137","57294","TCP","60","","443  >  57294 [ACK] Seq=1 Ack=470 Win=625 Len=0"
"13.113776105","fe80::150d:e1f2:b6e9:6559","55487","ff02::1:3","5355","LLMNR","95","","Standard query 0x73e6 A BRW7440BBBE4A3A"
"13.113776756","192.168.1.137","55487","224.0.0.252","5355","LLMNR","75","","Standard query 0x73e6 A BRW7440BBBE4A3A"
"13.139974869","34.149.211.227","443","192.168.1.137","57294","TLSv1.2","372","","Application Data"
"13.190957407","192.168.1.137","57294","34.149.211.227","443","TCP","60","","57294  >  443 [ACK] Seq=470 Ack=319 Win=1022 Len=0"
"13.252674610","192.168.1.137","1900","192.168.1.147","11601","SSDP","481","","HTTP/1.1 200 OK "
"13.284533414","192.168.1.137","57988","20.44.229.112","443","TLSv1.2","1669","","Application Data"
"13.284533835","192.168.1.137","57988","20.44.229.112","443","TLSv1.2","1884","","Application Data"
"13.287501202","20.44.229.112","443","192.168.1.137","57988","TCP","60","","443  >  57988 [ACK] Seq=11799 Ack=11813 Win=4194560 Len=0"
"13.287501513","20.44.229.112","443","192.168.1.137","57988","TCP","60","","443  >  57988 [ACK] Seq=11799 Ack=13643 Win=4194560 Len=0"
"13.289772559","20.44.229.112","443","192.168.1.137","57988","TLSv1.2","2382","","Application Data"
"13.289772739","192.168.1.137","57988","20.44.229.112","443","TCP","60","","57988  >  443 [ACK] Seq=13643 Ack=14127 Win=263424 Len=0"
"13.293958916","192.168.1.137","57988","20.44.229.112","443","TLSv1.2","1656","","Application Data"
"13.296863490","20.44.229.112","443","192.168.1.137","57988","TCP","60","","443  >  57988 [ACK] Seq=14127 Ack=15245 Win=4194560 Len=0"
"13.451675012","192.168.1.137","137","192.168.1.255","137","NBNS","92","","Name query NB BRW7440BBBE4A3A<00>"
"13.512217015","192.168.1.1","9999","255.255.255.255","9999","TPLINK-SMARTHOME/JSON","71","","UDP Cmd: {""system"":{""get_sysinfo"":{}}}"
"13.584807367","20.44.229.112","443","192.168.1.137","57988","TLSv1.2","544","","Application Data"
"13.589862369","192.168.1.137","1900","192.168.1.147","11601","SSDP","481","","HTTP/1.1 200 OK "
"13.636104895","192.168.1.137","57988","20.44.229.112","443","TCP","60","","57988  >  443 [ACK] Seq=15245 Ack=14617 Win=262912 Len=0"
"13.698706869","192.168.1.137","5353","224.0.0.251","5353","MDNS","81","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"13.699258500","fe80::150d:e1f2:b6e9:6559","5353","ff02::fb","5353","MDNS","101","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"13.699641620","192.168.1.137","5353","224.0.0.251","5353","MDNS","81","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"13.700021858","fe80::150d:e1f2:b6e9:6559","5353","ff02::fb","5353","MDNS","101","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"13.740383701","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859da000800180c2ef03fea4ceda6efdcd00545249030300859da000801b1a1cbeâ\200\246","Ethernet II"
"13.740384363","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859da000800180c2ef03fea4ceda6efdcd00545249030300859da000801b1a1cbeâ\200\246","Ethernet II"
"13.740384413","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859da000800180c2ef03fea4ceda6efdcd00545249030300859da000801b1a1cbeâ\200\246","Ethernet II"
"13.740384463","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859da000800180c2ef03fea4ceda6efdcd00545249030300859da000801b1a1cbeâ\200\246","Ethernet II"
"13.740384513","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859da000800180c2ef03fea4ceda6efdcd00545249030300859da000801b1a1cbeâ\200\246","Ethernet II"
"13.740384563","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859da000800180c2ef03fea4ceda6efdcd00545249030300859da000801b1a1cbeâ\200\246","Ethernet II"
"13.740384613","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859da000800180c2ef03fea4ceda6efdcd00545249030300859da000801b1a1cbeâ\200\246","Ethernet II"
"13.740663901","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859da000800180c2ef03fea4ceda6efdcd00545249030300859da000801b1a1cbeâ\200\246","Ethernet II"
"13.740664082","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","102","030304859da000c00180c2ef03fea4ceda6efdcd0d54524903030d859da000c01b1a1cbeâ\200\246","Ethernet II"
"13.740664122","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","180","030304859da000c00180c2ef03fea4ceda6efdcd0d54524903030e859da000c0111a9a1aâ\200\246","Ethernet II"
"13.785034873","IntelCor_1d:00:dd","","Broadcast","","ARP","60","","Who has 192.168.1.31? Tell 192.168.1.197"
"14.023400181","192.168.1.227","42434","192.168.1.1","8009","TCP","176","","42434  >  8009 [PSH, ACK] Seq=221 Ack=221 Win=501 Len=110 TSval=2919168990 TSecr=1841255583 [TCP segment of a reassembled PDU]"
"14.026295306","192.168.1.1","8009","192.168.1.227","42434","TCP","176","","8009  >  42434 [PSH, ACK] Seq=221 Ack=331 Win=503 Len=110 TSval=1841260593 TSecr=2919168990 [TCP segment of a reassembled PDU]"
"14.026654675","192.168.1.227","42434","192.168.1.1","8009","TCP","66","","42434  >  8009 [ACK] Seq=331 Ack=331 Win=501 Len=0 TSval=2919168995 TSecr=1841260593"
"14.037084741","192.168.1.137","56461","192.168.1.1","8009","TCP","164","","56461  >  8009 [PSH, ACK] Seq=221 Ack=221 Win=1022 Len=110 [TCP segment of a reassembled PDU]"
